row,col,text,bbox_x1,bbox_y1,bbox_x2,bbox_y2
1,134,5640+,1600.0,1024.000512,1737.598976,1059.199488
1,135,327/5.9,1600.0,1062.4005120000002,1737.598976,1091.200512
1,136,>(8376,1600.0,1100.800512,1737.598976,1123.1999999999998
1,137,2456.1,1600.0,1126.399488,1737.598976,1161.6
1,138,24964,1600.0,1164.799488,1737.598976,1196.800512
1,139,2669%,1600.0,1203.199488,1737.598976,1225.600512
1,140,2,1600.0,1241.5994879999998,1737.598976,1264.000512
1,141,.,1600.0,1267.1999999999998,1737.598976,1302.4005120000002
1,142,L,1600.0,1305.6,1747.2,1340.800512
1,143,/,1753.6,960.0,1827.198976,982.399488
1,144,/,1753.6,998.4000000000001,1827.198976,1020.7994880000001
1,145,Z,1753.6,1024.000512,1827.198976,1059.199488
1,146,Z,1753.6,1062.4005120000002,1827.198976,1094.4
1,147,/,1753.6,1100.800512,1827.198976,1123.1999999999998
1,148,/,1753.6,1139.200512,1833.598976,1161.6
1,149,7,1753.6,1203.199488,1833.598976,1231.999488
1,150,Z,1753.6,1164.799488,1836.8,1200.0
1,151,ITEM,1753.6,1241.5994879999998,1836.8,1264.000512
1,152,1,1753.6,1279.999488,1840.001024,1302.4005120000002
1,153,L,1753.6,1305.6,1840.001024,1340.800512
1,154,18,1830.4,960.0,1942.401024,985.600512
1,155,1/8,1830.4,998.4000000000001,1942.401024,1020.7994880000001
1,156,LIS,1830.4,1062.4005120000002,1942.401024,1097.5994879999998
1,157,18,1843.2,1036.8000000000002,1942.401024,1059.199488
1,158,18,1843.2,1100.800512,1942.401024,1126.399488
1,159,18,1843.2,1139.200512,1942.401024,1161.6
1,160,IF6,1843.2,1177.600512,1942.401024,1200.0
1,161,18,1843.2,1203.199488,1942.401024,1238.4
1,162,TAX,1843.2,1241.5994879999998,1942.401024,1264.000512
1,163,-,1843.2,1279.999488,1942.401024,1302.4005120000002
1,164,L,1843.2,1305.6,1942.401024,1340.800512
